14,500,|,76.05559945106506,|,4446320.0
10,500,|,57.91530203819275,|,4446629.0
1,500,|,71.81107473373413,|,4444973.0
19,500,|,70.0270848274231,|,4442342.0
8,500,|,72.94139742851257,|,4447799.0
4,500,|,73.18900060653687,|,4447725.0
16,500,|,79.16820311546326,|,4446728.0
9,500,|,77.39829730987549,|,4446685.0
4,500,|,77.1206271648407,|,4447725.0
10,500,|,72.95482397079468,|,4446629.0
10,500,|,69.72354054450989,|,4446629.0
14,500,|,72.82784986495972,|,4446320.0
11,500,|,76.89434695243835,|,4443499.0
18,500,|,75.40137243270874,|,4443881.0
0,500,|,77.08175015449524,|,4443750.0
3,500,|,72.29246544837952,|,4443992.0
14,500,|,58.47504234313965,|,4446320.0
14,500,|,73.54833889007568,|,4446320.0
17,500,|,77.0241539478302,|,4446666.0
3,500,|,75.23078775405884,|,4443992.0
12,500,|,72.42774724960327,|,4441868.0
11,500,|,72.63445019721985,|,4443499.0
18,500,|,71.99857115745544,|,4443881.0
6,500,|,76.58636999130249,|,4442304.0
11,500,|,73.45817804336548,|,4443499.0
0,500,|,55.947914123535156,|,4443750.0
9,500,|,72.13054013252258,|,4446685.0
14,500,|,81.70510745048523,|,4446320.0
19,500,|,77.0296401977539,|,4442342.0
6,500,|,82.16061043739319,|,4442304.0
3,500,|,78.04471945762634,|,4443992.0
6,500,|,81.46652245521545,|,4442304.0
1,500,|,77.64404654502869,|,4444973.0
17,500,|,80.27176904678345,|,4446666.0
17,500,|,75.43762755393982,|,4446666.0
7,500,|,72.5937888622284,|,4450173.0
8,500,|,75.51709508895874,|,4447799.0
1,500,|,80.63309288024902,|,4444973.0
14,500,|,79.76990032196045,|,4446320.0
4,500,|,79.63916325569153,|,4447725.0
12,500,|,76.16018581390381,|,4441868.0
6,500,|,71.24304008483887,|,4442304.0
9,500,|,57.095603466033936,|,4446685.0
9,500,|,72.5067093372345,|,4446685.0
8,500,|,75.34673476219177,|,4447799.0
14,500,|,57.828630685806274,|,4446320.0
12,500,|,75.11597180366516,|,4441868.0
7,500,|,79.65873622894287,|,4450173.0
13,500,|,77.50375509262085,|,4441979.0
14,500,|,76.66725301742554,|,4446320.0
2,500,|,75.89953851699829,|,4444758.0
15,500,|,73.58617568016052,|,4446408.0
6,500,|,76.46296691894531,|,4442304.0
9,500,|,75.03054928779602,|,4446685.0
16,500,|,76.91374969482422,|,4446728.0
1,500,|,78.61632776260376,|,4444973.0
13,500,|,76.09675455093384,|,4441979.0
5,500,|,75.061532497406,|,4445184.0
7,500,|,72.88721966743469,|,4450173.0
9,500,|,75.8563585281372,|,4446685.0
1,500,|,75.96835684776306,|,4444973.0
19,500,|,76.8390429019928,|,4442342.0
18,500,|,75.81244397163391,|,4443881.0
7,500,|,76.99758315086365,|,4450173.0
0,500,|,74.61010456085205,|,4443750.0
2,500,|,71.37590599060059,|,4444758.0
9,500,|,70.99020051956177,|,4446685.0
11,500,|,72.95584321022034,|,4443499.0
16,500,|,70.67043972015381,|,4446728.0
10,500,|,72.59952473640442,|,4446629.0
4,500,|,73.02457761764526,|,4447725.0
