30,50,56,2490,|,52845.40349793434,44.01416015625,x,55.52189922332764,|,103572.0,103572.0,x,24007.0
30,50,12,2998,|,66150.69724297523,46.36036777496338,x,64.97088432312012,|,106807.0,106807.0,x,24055.0
30,50,52,2874,|,69563.6395509243,56.62848114967346,x,74.29948496818542,|,121878.0,121878.0,x,25419.0
30,50,42,2739,|,60123.85969901085,42.3255500793457,x,66.01922011375427,|,99319.0,99319.0,x,23279.0
30,50,21,3125,|,78090.22822546959,62.63522696495056,x,84.05672264099121,|,132943.0,132943.0,x,26192.0
30,50,0,3420,|,91756.70550775528,70.4585690498352,x,97.65718483924866,|,149645.0,149645.0,x,26711.0
30,50,53,3518,|,92577.14130616188,67.57540655136108,x,89.03605604171753,|,140849.0,140849.0,x,26152.0
30,50,58,3050,|,72895.89415669441,56.297847032547,x,74.55207252502441,|,126410.0,126410.0,x,24989.0
30,50,54,3029,|,77457.92783284187,50.33018732070923,x,70.44123959541321,|,114565.0,114565.0,x,24986.0
30,50,14,3381,|,99183.72036123276,77.62908411026001,x,94.53504419326782,|,150821.0,150821.0,x,28459.0
30,50,11,3465,|,99903.61732578278,75.99411034584045,x,111.48874163627625,|,158540.0,158540.0,x,28570.0
30,50,26,3238,|,90150.41538643837,73.90144371986389,x,94.86134672164917,|,141713.0,141713.0,x,26963.0
30,50,57,3909,|,115742.71793603897,83.42821168899536,x,109.6173164844513,|,166542.0,166542.0,x,28542.0
30,50,37,3243,|,83288.80126976967,53.234421253204346,x,55.09616947174072,|,141951.0,141951.0,x,26672.0
30,50,50,15000,|,300506.5368094444,127.68547344207764,x,594.9564883708954,|,122604.0,122604.0,x,35906.0
30,50,59,15000,|,349262.99781012535,202.55265259742737,x,596.2636015415192,|,138344.0,138344.0,x,38359.0
30,50,36,10531,|,334745.61494088173,236.3741590976715,x,562.3669285774231,|,201233.0,201233.0,x,34718.0
30,50,55,15000,|,451598.4431347847,351.89126539230347,x,696.6804249286652,|,123894.0,123894.0,x,34141.0
