10,25,32,782,|,660.2844362258911,1.668825626373291,x,1.9850914478302002,|,4451.0,4451.0,x,2897.0
10,25,0,840,|,768.4675741195679,2.061098575592041,x,2.0709755420684814,|,4694.0,4694.0,x,2739.0
10,25,38,7376,|,12991.02738571167,35.509626388549805,x,46.547653675079346,|,12490.0,12490.0,x,9935.0
10,25,16,1126,|,1142.898713350296,2.5326149463653564,x,3.4830169677734375,|,8219.0,8219.0,x,3660.0
10,25,40,879,|,899.1087477207184,2.3317317962646484,x,2.8574445247650146,|,6571.0,6571.0,x,3292.0
10,25,20,990,|,973.7678751945496,2.2785472869873047,x,2.556194543838501,|,5994.0,5994.0,x,3170.0
10,25,44,937,|,875.4300150871277,2.4573142528533936,x,2.639616012573242,|,7081.0,7081.0,x,3627.0
10,25,43,772,|,722.7268888950348,1.9846467971801758,x,2.0631234645843506,|,5033.0,5033.0,x,3132.0
10,25,10,15000,|,39734.404916763306,123.53638958930969,x,168.71838474273682,|,19210.0,19210.0,x,17079.0
10,25,13,909,|,857.3775539398193,2.042180061340332,x,2.316537857055664,|,7499.0,7499.0,x,3516.0
10,25,22,2748,|,5568.812178850174,14.433263778686523,x,15.471572160720825,|,13783.0,13783.0,x,5185.0
10,25,2,822,|,821.6504695415497,2.036257028579712,x,2.2293050289154053,|,6795.0,6795.0,x,3397.0
10,25,36,824,|,748.9737455844879,1.8809974193572998,x,2.1220779418945312,|,6125.0,6125.0,x,3142.0
10,25,24,847,|,801.2838134765625,2.220695972442627,x,2.301018476486206,|,6249.0,6249.0,x,3244.0
10,25,28,15000,|,37271.93890285492,121.72897338867188,x,171.31896209716797,|,18852.0,18852.0,x,16901.0
10,25,31,1086,|,1219.925833940506,2.890029191970825,x,3.210724353790283,|,8696.0,8696.0,x,3898.0
10,25,3,803,|,710.2164928913116,1.88126540184021,x,2.243739604949951,|,6082.0,6082.0,x,3222.0
10,25,56,915,|,876.5319511890411,2.152193307876587,x,2.2738397121429443,|,6070.0,6070.0,x,3130.0
10,25,25,804,|,739.0039839744568,2.148038387298584,x,2.550799608230591,|,6632.0,6632.0,x,3131.0
10,25,58,972,|,933.3366031646729,2.16168475151062,x,2.342637777328491,|,5458.0,5458.0,x,3160.0
10,25,50,958,|,958.8839380741119,2.3457515239715576,x,2.4182488918304443,|,6092.0,6092.0,x,3350.0
10,25,52,873,|,782.9633648395538,2.017584800720215,x,2.1393215656280518,|,6409.0,6409.0,x,3054.0
10,25,21,1199,|,1255.8606865406036,3.086801052093506,x,3.4749913215637207,|,9757.0,9757.0,x,3572.0
10,25,54,871,|,871.1474068164825,2.6003670692443848,x,2.65142822265625,|,8034.0,8034.0,x,3446.0
10,25,53,1041,|,1018.3175976276398,2.218050479888916,x,2.627345323562622,|,5823.0,5823.0,x,3400.0
10,25,59,1010,|,970.2864873409271,2.1007308959960938,x,2.5957834720611572,|,6443.0,6443.0,x,3606.0
10,25,51,952,|,911.776346206665,2.293471336364746,x,2.7009098529815674,|,7053.0,7053.0,x,3513.0
10,25,55,996,|,995.9801750183105,2.379387140274048,x,2.70050311088562,|,7111.0,7111.0,x,3264.0
10,25,17,773,|,637.8979558944702,2.1942546367645264,x,2.283973455429077,|,6722.0,6722.0,x,2978.0
10,25,18,717,|,638.8912723064423,1.7820408344268799,x,1.8750615119934082,|,4635.0,4635.0,x,2814.0
10,25,57,1032,|,962.5081782341003,2.2904226779937744,x,2.72910737991333,|,7555.0,7555.0,x,3315.0
10,25,35,909,|,841.020281791687,2.813455820083618,x,3.231938600540161,|,10221.0,10221.0,x,3406.0
10,25,49,965,|,792.357842206955,1.7108492851257324,x,2.10093092918396,|,4812.0,4812.0,x,2941.0
