40,10,23,776,|,8729.154893398285,15.222337484359741,77.83000683784485,17.153995513916016,|,54424.0,54424.0,54424.0,7905.0
40,10,31,959,|,11670.348582029343,19.20920467376709,88.6455237865448,20.755280017852783,|,59930.0,59930.0,59930.0,8166.0
40,10,49,934,|,12112.782641887665,19.195297956466675,92.56983304023743,21.566826105117798,|,65706.0,65706.0,65706.0,8715.0
40,10,10,875,|,9965.75139951706,16.409398317337036,81.77689671516418,18.636958360671997,|,53215.0,53215.0,53215.0,8318.0
40,10,41,970,|,11945.826733350754,18.44742727279663,90.6404938697815,20.782490253448486,|,62946.0,62946.0,62946.0,8693.0
40,10,9,999,|,13861.4618537426,21.207233428955078,98.85071182250977,23.547572374343872,|,69180.0,69180.0,69180.0,8586.0
40,10,14,962,|,12880.89397263527,19.846895694732666,94.40853762626648,21.98318338394165,|,63830.0,63830.0,63830.0,8065.0
40,10,43,990,|,14443.16849732399,20.501523733139038,99.86918997764587,23.166010856628418,|,69596.0,69596.0,69596.0,8285.0
40,10,21,1150,|,16968.553905963898,23.602946758270264,105.82905745506287,26.839494466781616,|,70374.0,70374.0,70374.0,8801.0
40,10,32,858,|,10812.072135686874,17.189761877059937,87.42200517654419,19.300294637680054,|,56221.0,56221.0,56221.0,8096.0
40,10,2,832,|,9701.13376712799,15.855902671813965,80.50589036941528,17.709561109542847,|,52295.0,52295.0,52295.0,7917.0
40,10,12,891,|,10591.694446325302,17.40942907333374,84.96844172477722,19.334802865982056,|,54457.0,54457.0,54457.0,8103.0
40,10,0,879,|,9984.280813217163,16.803296327590942,80.06585955619812,19.05297875404358,|,56606.0,56606.0,56606.0,8268.0
40,10,6,945,|,12937.286403656006,20.131494522094727,95.514399766922,22.49944567680359,|,69574.0,69574.0,69574.0,9043.0
40,10,25,901,|,11112.474802732468,18.16741633415222,x,19.881380796432495,|,57851.0,57851.0,x,8096.0
40,10,7,930,|,11544.850049257278,19.380998373031616,x,21.20287299156189,|,64624.0,64624.0,x,8223.0
40,10,8,803,|,9119.37445640564,15.6531240940094,x,17.422420740127563,|,50427.0,50427.0,x,8055.0
40,10,26,985,|,12647.717344760895,18.17300534248352,x,20.69177532196045,|,59687.0,59687.0,x,8422.0
40,10,30,832,|,9847.46841263771,16.34328317642212,x,18.30375385284424,|,56104.0,56104.0,x,7724.0
40,10,35,951,|,12980.034564495087,18.86439323425293,x,21.298415422439575,|,59298.0,59298.0,x,8229.0
40,10,36,15000,|,408960.17642354965,382.8832359313965,x,1681.2407698631287,|,67489.0,67489.0,x,22054.0
40,10,38,827,|,9803.50567817688,16.952748775482178,x,18.804125547409058,|,57777.0,57777.0,x,8157.0
40,10,19,902,|,10698.749311208725,17.53565502166748,x,20.019979000091553,|,56914.0,56914.0,x,8295.0
40,10,40,895,|,11205.060084104538,17.70487070083618,x,19.352803230285645,|,53368.0,53368.0,x,8556.0
40,10,13,1020,|,13787.707877397537,20.887985467910767,x,23.41243600845337,|,67834.0,67834.0,x,8533.0
40,10,34,1188,|,16523.483294725418,23.020864009857178,x,26.20021915435791,|,77553.0,77553.0,x,9410.0
40,10,24,1445,|,20113.28969025612,25.687273025512695,x,32.768574953079224,|,59327.0,59327.0,x,9024.0
40,10,28,980,|,12266.471499443054,19.24174976348877,x,21.84151029586792,|,64325.0,64325.0,x,8275.0
40,10,48,890,|,10210.05461359024,16.846482276916504,x,19.124128103256226,|,56094.0,56094.0,x,8217.0
40,10,15,1102,|,15340.470773935318,22.833840131759644,x,25.9602153301239,|,72119.0,72119.0,x,9330.0
40,10,1,923,|,11576.057127952576,18.511592388153076,x,20.90436291694641,|,62652.0,62652.0,x,8067.0
40,10,3,15000,|,277093.30977225304,257.4815695285797,x,2160.5252392292023,|,77177.0,77177.0,x,22379.0
40,10,5,2413,|,54287.52242088318,58.43196129798889,x,77.66481280326843,|,97850.0,97850.0,x,9568.0
40,10,20,810,|,10137.946196317673,17.355332136154175,x,19.3257052898407,|,60656.0,60656.0,x,8343.0
