40,50,22,3788,|,210560.98143982887,140.84877490997314,x,200.93762969970703,|,269563.0,269563.0,x,38732.0
40,50,40,4508,|,258587.42175483704,156.64613723754883,x,240.1731083393097,|,305052.0,305052.0,x,38877.0
40,50,31,3828,|,194683.71930241585,112.13143539428711,x,173.52649760246277,|,235266.0,235266.0,x,35734.0
40,50,44,3137,|,151235.15292453766,95.44225764274597,x,125.91499352455139,|,224266.0,224266.0,x,35074.0
40,50,13,3883,|,200483.00453472137,114.58687019348145,x,180.6283459663391,|,222304.0,222304.0,x,35141.0
40,50,6,3612,|,179103.57261657715,107.09723567962646,x,170.58397793769836,|,216621.0,216621.0,x,34648.0
40,50,32,4212,|,241110.2228553295,155.83116221427917,x,249.32894110679626,|,291117.0,291117.0,x,37907.0
40,50,38,4183,|,222293.03702902794,145.6374146938324,x,219.27226614952087,|,283101.0,283101.0,x,38875.0
40,50,48,3784,|,206748.54749441147,117.15859389305115,x,175.34745931625366,|,237300.0,237300.0,x,36606.0
40,50,21,4576,|,271148.0340900421,161.91697359085083,x,251.9580557346344,|,275628.0,275628.0,x,39165.0
40,50,9,4068,|,226546.89952540398,143.00849032402039,x,207.02424311637878,|,280912.0,280912.0,x,36483.0
40,50,8,4223,|,249808.69407963753,135.45246696472168,x,215.13163113594055,|,252994.0,252994.0,x,36014.0
40,50,24,4110,|,234154.30771684647,133.41232585906982,x,201.9501667022705,|,249674.0,249674.0,x,38555.0
40,50,14,8572,|,939948.3132708073,655.5921609401703,x,933.4412083625793,|,527138.0,527138.0,x,46532.0
40,50,2,3536,|,175638.99451565742,115.67909646034241,x,154.22890400886536,|,244966.0,244966.0,x,34805.0
40,50,37,3955,|,218163.94810128212,140.06232523918152,x,198.73325872421265,|,271988.0,271988.0,x,38699.0
40,50,12,4219,|,226489.73793530464,138.73245763778687,x,210.39955401420593,|,261424.0,261424.0,x,37154.0
40,50,39,3581,|,188982.4073355198,122.23598146438599,x,182.78554844856262,|,242535.0,242535.0,x,35138.0
40,50,10,4140,|,202601.59563612938,115.56894898414612,x,177.51657819747925,|,236041.0,236041.0,x,37387.0
40,50,7,3489,|,167252.2405257225,107.18191623687744,x,143.8716881275177,|,229656.0,229656.0,x,35496.0
40,50,34,3635,|,182561.97550201416,124.74746775627136,x,174.40818428993225,|,264306.0,264306.0,x,35660.0
40,50,17,3906,|,214819.2763261795,130.90218997001648,x,194.17202949523926,|,255111.0,255111.0,x,36281.0
40,50,11,3798,|,197507.52976036072,128.51111221313477,x,178.00359749794006,|,251301.0,251301.0,x,35192.0
40,50,16,4041,|,213721.32113480568,124.94040775299072,x,192.2694091796875,|,239517.0,239517.0,x,36055.0
40,50,49,3903,|,202875.26103806496,127.86103868484497,x,189.23620748519897,|,248217.0,248217.0,x,35485.0
40,50,15,4387,|,271403.1879992485,146.76393747329712,x,215.20930886268616,|,274693.0,274693.0,x,39431.0
40,50,35,15000,|,757274.9237625599,324.4201445579529,x,1490.6670978069305,|,252574.0,252574.0,x,47610.0
40,50,19,4147,|,207061.0254626274,131.6493637561798,x,211.54195070266724,|,252567.0,252567.0,x,36639.0
40,50,42,3543,|,177339.84311652184,118.12104749679565,x,170.30276465415955,|,246215.0,246215.0,x,36051.0
40,50,33,15000,|,761459.0331835747,318.0149426460266,x,1373.3836107254028,|,246853.0,246853.0,x,47775.0
40,50,47,6188,|,411648.9209263325,211.92446780204773,x,355.9535086154938,|,242267.0,242267.0,x,36758.0
40,50,46,5473,|,337857.52576851845,186.8795952796936,x,319.2181034088135,|,310127.0,310127.0,x,39928.0
40,50,29,4242,|,269174.9863111973,148.69300651550293,x,224.5632128715515,|,285953.0,285953.0,x,38806.0
40,50,1,15000,|,1911266.692560196,1546.8802552223206,x,2630.4337742328644,|,195943.0,195943.0,x,39831.0
40,50,41,4063,|,223402.16786623,152.90570282936096,x,218.02025699615479,|,266764.0,266764.0,x,37887.0
