30,25,36,1678,|,22241.410430669785,24.49429202079773,95.3145706653595,29.89368987083435,|,70191.0,70191.0,70191.0,13242.0
30,25,39,1709,|,22484.97780418396,25.13556933403015,95.51361322402954,31.61991548538208,|,76804.0,76804.0,76804.0,13699.0
30,25,5,1795,|,24420.983669757843,23.99495244026184,98.63392376899719,31.21321201324463,|,67825.0,67825.0,67825.0,13694.0
30,25,14,1854,|,24012.936304569244,23.48119044303894,94.58977580070496,30.846275806427002,|,68546.0,68546.0,68546.0,13720.0
30,25,15,1777,|,23932.386460781097,23.79197096824646,99.1758291721344,31.691516160964966,|,70638.0,70638.0,70638.0,13769.0
30,25,9,1850,|,27445.69537448883,28.98686385154724,108.28979754447937,36.39483332633972,|,78946.0,78946.0,78946.0,14791.0
30,25,31,1913,|,25430.7755317688,27.269170999526978,100.41622757911682,34.760199785232544,|,70357.0,70357.0,70357.0,14205.0
30,25,34,1799,|,29220.336264371872,32.43200206756592,115.14160466194153,39.95741367340088,|,88747.0,88747.0,88747.0,14431.0
30,25,1,1377,|,15187.448774814606,18.586687564849854,x,21.362263679504395,|,59581.0,59581.0,x,12449.0
30,25,17,1619,|,23943.802313566208,27.244497537612915,x,30.31244730949402,|,78510.0,78510.0,x,14219.0
30,25,0,1698,|,24274.02094554901,26.32015609741211,x,32.605560302734375,|,77383.0,77383.0,x,13376.0
30,25,16,1875,|,26591.580896615982,26.415521144866943,x,33.710485219955444,|,73036.0,73036.0,x,14569.0
30,25,13,1564,|,20757.778921604156,23.56363296508789,x,26.134302616119385,|,63466.0,63466.0,x,12923.0
30,25,29,1529,|,18375.916061639786,19.311439990997314,x,22.143357276916504,|,58070.0,58070.0,x,13031.0
30,25,28,2047,|,30114.09346652031,26.233062505722046,x,34.89968729019165,|,72474.0,72474.0,x,14523.0
30,25,49,15000,|,348360.2351613045,387.10384345054626,x,1043.4732298851013,|,76034.0,76034.0,x,26582.0
30,25,12,1566,|,20114.0566740036,22.976397037506104,x,25.391772270202637,|,60188.0,60188.0,x,12614.0
30,25,2,1723,|,20668.040576934814,22.31120014190674,x,29.265756130218506,|,64760.0,64760.0,x,13609.0
30,25,48,1590,|,20848.432621240616,22.880529165267944,x,26.2712984085083,|,63065.0,63065.0,x,13324.0
30,25,33,3636,|,130497.16992592812,134.78317070007324,x,160.1290099620819,|,177601.0,177601.0,x,16192.0
30,25,24,1477,|,18794.17858529091,21.83263063430786,x,24.973061561584473,|,67267.0,67267.0,x,13021.0
