40,100,45,7088,|,735089.1890449524,334.4367892742157,x,540.8460836410522,|,467997.0,467997.0,x,71783.0
40,100,40,7381,|,742692.5500369072,349.8278570175171,x,574.8515582084656,|,490875.0,490875.0,x,71306.0
40,100,35,7055,|,732143.9200267792,310.52645206451416,x,582.1036810874939,|,450453.0,450453.0,x,71105.0
40,100,49,6902,|,650908.7659473419,276.4889829158783,x,501.3677670955658,|,373558.0,373558.0,x,65797.0
40,100,22,8411,|,912841.8028712273,464.1239924430847,x,760.7280027866364,|,523395.0,523395.0,x,72889.0
40,100,26,7659,|,791150.2605752945,426.74700140953064,x,691.2766976356506,|,519541.0,519541.0,x,68788.0
40,100,21,7072,|,666594.0597925186,338.8284091949463,x,570.7886807918549,|,425286.0,425286.0,x,65668.0
40,100,17,8608,|,889784.13606143,443.20456647872925,x,762.0105402469635,|,554780.0,554780.0,x,77960.0
40,100,41,8414,|,917170.0041952133,481.2358546257019,x,752.2511084079742,|,593775.0,593775.0,x,79028.0
40,100,25,7431,|,741701.9844043255,327.7703113555908,x,575.3085396289825,|,459576.0,459576.0,x,70839.0
40,100,6,7020,|,730549.6782631874,380.24185514450073,x,594.2559387683868,|,501428.0,501428.0,x,72337.0
40,100,15,9139,|,996370.6215820312,487.6424458026886,x,859.4770028591156,|,557679.0,557679.0,x,74826.0
40,100,2,7630,|,771404.1883859634,346.67395544052124,x,602.4427976608276,|,453600.0,453600.0,x,68155.0
40,100,8,7203,|,694485.2747414112,299.35064792633057,x,518.2608771324158,|,417663.0,417663.0,x,67937.0
40,100,4,7509,|,813065.1307389736,339.79293274879456,x,585.0025117397308,|,502229.0,502229.0,x,75609.0
40,100,7,7892,|,804839.7615356445,403.55011653900146,x,671.7032885551453,|,515789.0,515789.0,x,72326.0
40,100,32,7725,|,824753.7297992706,368.1889913082123,x,605.5350892543793,|,476574.0,476574.0,x,72347.0
40,100,48,6970,|,694900.360358715,307.2243812084198,x,498.4464166164398,|,432825.0,432825.0,x,70213.0
40,100,9,7139,|,673417.2627594471,289.40821838378906,x,520.76300573349,|,421513.0,421513.0,x,68201.0
40,100,16,15000,|,1585191.7237353325,678.8576164245605,x,1723.4615404605865,|,439573.0,439573.0,x,73916.0
40,100,28,8400,|,935698.8796179295,400.3542764186859,x,724.3086235523224,|,504522.0,504522.0,x,75938.0
40,100,18,7393,|,800170.5937979221,399.62137484550476,x,633.1261019706726,|,511945.0,511945.0,x,70107.0
40,100,10,7736,|,743665.0222022533,352.3329870700836,x,621.7284398078918,|,470726.0,470726.0,x,74767.0
