10,20,29,697,|,550.0555789470673,1.967111587524414,5.398505687713623,2.1878397464752197,|,6748.0,6748.0,6748.0,2924.0
10,20,42,700,|,567.5986511707306,1.6575744152069092,5.433434963226318,1.8507156372070312,|,5117.0,5117.0,5117.0,2792.0
10,20,40,655,|,474.0206685066223,1.4357669353485107,4.780878067016602,1.611724615097046,|,4718.0,4718.0,4718.0,2479.0
10,20,39,745,|,596.8072905540466,1.5748047828674316,5.315903186798096,1.913517951965332,|,4691.0,4691.0,4691.0,2712.0
10,20,33,731,|,560.4741883277893,2.283479690551758,x,2.387622356414795,|,8362.0,8362.0,x,2765.0
10,20,46,1562,|,1620.437386751175,3.8889260292053223,x,4.393266201019287,|,7316.0,7316.0,x,3857.0
10,20,16,778,|,643.7522373199463,1.7265024185180664,x,2.115388870239258,|,6286.0,6286.0,x,2842.0
10,20,41,619,|,476.2352075576782,1.4334526062011719,x,1.5941169261932373,|,3958.0,3958.0,x,2481.0
10,20,34,628,|,456.4322383403778,1.3195035457611084,x,1.6452147960662842,|,4381.0,4381.0,x,2451.0
10,20,45,778,|,727.0636341571808,2.100217342376709,x,2.295832395553589,|,7187.0,7187.0,x,2908.0
10,20,35,1049,|,1003.312118768692,3.241020917892456,x,3.065999746322632,|,7024.0,7024.0,x,3075.0
10,20,28,772,|,652.9842653274536,1.8440382480621338,x,2.106086015701294,|,6131.0,6131.0,x,2966.0
10,20,12,652,|,500.28058075904846,1.5474743843078613,x,1.7014827728271484,|,4401.0,4401.0,x,2548.0
10,20,47,702,|,463.21016812324524,1.3114371299743652,x,1.4848966598510742,|,3870.0,3870.0,x,2303.0
10,20,10,15000,|,37137.95607089996,119.43709897994995,x,172.45236825942993,|,18136.0,18136.0,x,16756.0
10,20,36,5986,|,8631.806918621063,24.356015920639038,x,32.01957058906555,|,10271.0,10271.0,x,8046.0
10,20,30,620,|,431.07337951660156,1.3431129455566406,x,1.4710569381713867,|,3580.0,3580.0,x,2329.0
10,20,1,811,|,714.4983501434326,1.7456872463226318,x,2.1491928100585938,|,5035.0,5035.0,x,2563.0
10,20,22,726,|,561.3143615722656,1.5915184020996094,x,1.7892496585845947,|,5551.0,5551.0,x,2855.0
10,20,38,735,|,597.0021584033966,1.8016293048858643,x,2.3710405826568604,|,5116.0,5116.0,x,2679.0
10,20,15,15000,|,66788.77019667625,309.05805468559265,x,345.7455325126648,|,18322.0,18322.0,x,16554.0
10,20,26,735,|,624.3428766727448,1.8535423278808594,x,2.0551345348358154,|,6017.0,6017.0,x,2551.0
10,20,7,747,|,614.8117876052856,1.8166029453277588,x,1.9917023181915283,|,5312.0,5312.0,x,2971.0
10,20,3,640,|,455.9187717437744,1.4452168941497803,x,1.6068508625030518,|,4884.0,4884.0,x,2541.0
10,20,2,647,|,492.77592945098877,1.5101072788238525,x,1.8006796836853027,|,5428.0,5428.0,x,2668.0
10,20,13,1026,|,819.1439752578735,2.1626102924346924,x,2.7383713722229004,|,7658.0,7658.0,x,3169.0
10,20,44,855,|,731.1095631122589,2.0160553455352783,x,2.100961923599243,|,5731.0,5731.0,x,2743.0
