10,10,23,319,|,115.97063851356506,0.6695423126220703,2.417954683303833,0.8354721069335938,|,2387.0,2387.0,2387.0,1214.0
10,10,10,375,|,154.32247805595398,0.7923228740692139,2.723860502243042,0.9780128002166748,|,2354.0,2354.0,2354.0,1241.0
10,10,44,403,|,172.68653202056885,0.7942461967468262,2.950805425643921,0.8900697231292725,|,2590.0,2590.0,2590.0,1375.0
10,10,21,401,|,164.15246987342834,0.7939646244049072,2.7750704288482666,0.8890953063964844,|,2920.0,2920.0,2920.0,1484.0
10,10,0,399,|,163.0607717037201,0.7670903205871582,2.8144149780273438,0.8594341278076172,|,2360.0,2360.0,2360.0,1254.0
10,10,49,443,|,201.4353199005127,0.9436688423156738,3.2319176197052,1.0572006702423096,|,3745.0,3745.0,3745.0,1398.0
10,10,27,423,|,188.5920512676239,1.0736722946166992,3.012382984161377,0.974402904510498,|,3211.0,3211.0,3211.0,1530.0
10,10,20,15000,|,44268.133893728256,121.39039778709412,33.157968282699585,164.85866689682007,|,22622.0,22622.0,22622.0,15950.0
10,10,30,313,|,115.45656967163086,0.9836320877075195,2.3647477626800537,0.7141213417053223,|,1853.0,1853.0,1853.0,1195.0
10,10,34,343,|,136.56996822357178,0.6880800724029541,2.5638535022735596,0.7598371505737305,|,2358.0,2358.0,2358.0,1285.0
10,10,38,412,|,190.65064215660095,0.9491989612579346,x,1.1427898406982422,|,3180.0,3180.0,x,1505.0
10,10,15,334,|,127.08053708076477,0.7217180728912354,x,0.7919323444366455,|,2717.0,2717.0,x,1312.0
10,10,33,380,|,150.1018385887146,0.9491326808929443,x,1.0516982078552246,|,4200.0,4200.0,x,1416.0
10,10,7,338,|,126.38193082809448,0.8289847373962402,x,0.7351744174957275,|,2365.0,2365.0,x,1379.0
10,10,19,415,|,163.75562953948975,0.853050708770752,x,0.9607982635498047,|,3762.0,3762.0,x,1579.0
10,10,37,374,|,158.19917178153992,0.863497257232666,x,0.9375,|,3032.0,3032.0,x,1393.0
10,10,12,447,|,208.39833164215088,1.0069589614868164,x,1.1211576461791992,|,4374.0,4374.0,x,1577.0
10,10,17,360,|,154.7561812400818,0.7125859260559082,x,0.8182692527770996,|,2159.0,2159.0,x,1233.0
10,10,42,9015,|,12931.69098186493,44.390787839889526,x,60.66179585456848,|,11228.0,11228.0,x,9984.0
10,10,18,474,|,200.3447961807251,0.958667516708374,x,1.0953843593597412,|,2616.0,2616.0,x,1408.0
10,10,43,384,|,134.37951803207397,0.6477072238922119,x,0.8250420093536377,|,2082.0,2082.0,x,1210.0
10,10,3,334,|,128.61192154884338,0.7043130397796631,x,0.7802507877349854,|,2555.0,2555.0,x,1309.0
10,10,2,315,|,121.45832872390747,0.6898620128631592,x,0.7629919052124023,|,2579.0,2579.0,x,1276.0
10,10,16,307,|,115.20378088951111,0.621880292892456,x,0.6795594692230225,|,1921.0,1921.0,x,1172.0
10,10,8,402,|,166.29963541030884,0.8477730751037598,x,0.961315393447876,|,2874.0,2874.0,x,1347.0
10,10,25,401,|,176.089439868927,0.8825929164886475,x,1.0936150550842285,|,3226.0,3226.0,x,1418.0
10,10,31,349,|,130.5322813987732,0.7220485210418701,x,0.8165035247802734,|,2866.0,2866.0,x,1397.0
10,10,29,450,|,203.19873785972595,0.9026515483856201,x,0.9940543174743652,|,3486.0,3486.0,x,1576.0
10,10,6,372,|,160.01091384887695,0.810030460357666,x,0.8617148399353027,|,2762.0,2762.0,x,1486.0
10,10,39,384,|,154.21536016464233,0.7343647480010986,x,1.1203551292419434,|,2435.0,2435.0,x,1388.0
10,10,4,416,|,183.35276627540588,0.7879080772399902,x,0.8684980869293213,|,2404.0,2404.0,x,1312.0
10,10,22,364,|,148.23694109916687,0.7424416542053223,x,0.8197829723358154,|,2538.0,2538.0,x,1310.0
10,10,24,3082,|,6093.162927865982,20.147143125534058,x,21.683775901794434,|,16888.0,16888.0,x,4199.0
10,10,36,2986,|,2206.4032113552094,7.353507041931152,x,8.727640628814697,|,5160.0,5160.0,x,4058.0
10,10,28,356,|,140.81694984436035,0.7392723560333252,x,0.820798397064209,|,2931.0,2931.0,x,1470.0
10,10,13,11158,|,44966.1179792881,172.84848546981812,x,195.0340175628662,|,35866.0,35866.0,x,12982.0
10,10,5,15000,|,63666.24652647972,300.5091142654419,x,362.91599702835083,|,17033.0,17033.0,x,15655.0
10,10,48,783,|,418.28650403022766,1.4790289402008057,x,1.678936243057251,|,3127.0,3127.0,x,1687.0
10,10,1,451,|,206.95048809051514,0.8644721508026123,x,0.9536709785461426,|,2742.0,2742.0,x,1358.0
10,10,45,393,|,160.19468593597412,0.8028445243835449,x,0.8913853168487549,|,2884.0,2884.0,x,1436.0
10,10,26,417,|,148.8850963115692,0.7049789428710938,x,0.7796978950500488,|,2084.0,2084.0,x,1308.0
10,10,14,599,|,264.55899810791016,1.073894739151001,x,1.602017879486084,|,3138.0,3138.0,x,1527.0
10,10,11,348,|,134.685777425766,0.6901302337646484,x,0.753678560256958,|,2302.0,2302.0,x,1293.0
10,10,40,357,|,139.3657763004303,0.7051756381988525,x,0.7855875492095947,|,2504.0,2504.0,x,1289.0
10,10,32,363,|,140.1867651939392,0.7133285999298096,x,0.7994539737701416,|,2420.0,2420.0,x,1332.0
10,10,41,369,|,151.36513495445251,0.8257186412811279,x,1.0489892959594727,|,3161.0,3161.0,x,1492.0
10,10,56,401,|,175.46626830101013,0.7703094482421875,x,0.9545638561248779,|,2388.0,2388.0,x,1373.0
10,10,9,717,|,309.19384813308716,1.116133213043213,x,1.1852214336395264,|,2808.0,2808.0,x,1721.0
10,10,52,406,|,158.26512479782104,0.7474005222320557,x,0.8402009010314941,|,2696.0,2696.0,x,1454.0
10,10,51,378,|,167.29850673675537,0.8132767677307129,x,0.8965451717376709,|,2685.0,2685.0,x,1387.0
10,10,53,375,|,148.75889039039612,0.7915058135986328,x,0.9116969108581543,|,2529.0,2529.0,x,1318.0
10,10,47,371,|,164.36323738098145,0.910905122756958,x,1.0010032653808594,|,3628.0,3628.0,x,1460.0
10,10,50,413,|,160.682843208313,0.7726147174835205,x,0.8779296875,|,2270.0,2270.0,x,1293.0
10,10,59,331,|,120.0481858253479,0.6802847385406494,x,0.7606663703918457,|,2634.0,2634.0,x,1424.0
10,10,55,355,|,123.25323224067688,0.6737895011901855,x,0.7530546188354492,|,2380.0,2380.0,x,1280.0
10,10,46,452,|,192.1856017112732,0.8538355827331543,x,1.0570063591003418,|,2836.0,2836.0,x,1525.0
10,10,54,436,|,194.44818329811096,0.8270895481109619,x,0.924069881439209,|,2291.0,2291.0,x,1440.0
10,10,57,15000,|,63178.241070985794,307.1540353298187,x,368.4670011997223,|,16679.0,16679.0,x,15743.0
10,10,35,485,|,232.11031103134155,0.9825396537780762,x,1.0979251861572266,|,3278.0,3278.0,x,1498.0
