40,20,22,1563,|,33254.62227535248,36.12147903442383,x,44.88908815383911,|,108068.0,108068.0,x,15114.0
40,20,20,1796,|,43832.535811424255,43.31684947013855,x,55.51014280319214,|,117469.0,117469.0,x,16039.0
40,20,0,1685,|,41108.92645764351,38.90493035316467,x,49.16657781600952,|,109745.0,109745.0,x,14784.0
40,20,21,8163,|,218295.74219107628,155.68482422828674,x,417.58847856521606,|,121266.0,121266.0,x,22560.0
40,20,30,1811,|,46688.85734081268,46.716861963272095,x,60.088330030441284,|,138785.0,138785.0,x,16282.0
40,20,39,1429,|,31165.340086221695,33.233649492263794,x,41.24005341529846,|,101277.0,101277.0,x,14710.0
40,20,5,1691,|,40075.419870615005,39.00743246078491,x,49.650187492370605,|,114429.0,114429.0,x,16209.0
40,20,3,15000,|,1012933.6676771641,626.287337064743,x,1693.4404518604279,|,190448.0,190448.0,x,27888.0
40,20,54,1605,|,36278.361080646515,39.27008414268494,x,49.02660894393921,|,118287.0,118287.0,x,15301.0
40,20,32,1684,|,35172.277530670166,34.81434440612793,x,45.04647469520569,|,100937.0,100937.0,x,15541.0
40,20,46,1874,|,41040.042843580246,41.490307331085205,x,54.74368739128113,|,110436.0,110436.0,x,15074.0
40,20,57,1726,|,39321.24474835396,39.02477216720581,x,49.827155113220215,|,107593.0,107593.0,x,15321.0
40,20,7,1578,|,35443.361778736115,36.574095010757446,x,49.0558865070343,|,105411.0,105411.0,x,15654.0
40,20,52,2149,|,51768.59670996666,46.259562969207764,x,61.93531847000122,|,111460.0,111460.0,x,16270.0
40,20,2,1881,|,42756.822501182556,39.46750736236572,x,52.87016725540161,|,98590.0,98590.0,x,14965.0
40,20,12,1615,|,35423.18034482002,37.41045379638672,x,47.00381255149841,|,111054.0,111054.0,x,15316.0
40,20,58,1965,|,45057.852279901505,39.973278284072876,x,54.04954290390015,|,106362.0,106362.0,x,15534.0
40,20,59,1672,|,32624.63140797615,36.69045329093933,x,46.842562437057495,|,101932.0,101932.0,x,15505.0
40,20,55,1536,|,32683.818925619125,35.73207998275757,x,44.37309789657593,|,108694.0,108694.0,x,16244.0
40,20,56,1493,|,31063.03964304924,34.64311337471008,x,42.94384813308716,|,99109.0,99109.0,x,14499.0
40,20,51,1744,|,46116.29314613342,45.4840292930603,x,57.15460467338562,|,126346.0,126346.0,x,16359.0
40,20,15,1715,|,40941.092609643936,38.45723032951355,x,49.78811526298523,|,111347.0,111347.0,x,16276.0
40,20,50,1973,|,46377.34632205963,43.10192680358887,x,57.2844672203064,|,109148.0,109148.0,x,16037.0
40,20,53,1523,|,33970.86247730255,35.48361849784851,x,45.032167196273804,|,103398.0,103398.0,x,14696.0
