30,20,44,1394,|,17424.02873134613,21.999526262283325,86.6557867527008,23.693833589553833,|,61110.0,61110.0,61110.0,10845.0
30,20,37,1323,|,15876.18342089653,19.209625005722046,82.0807113647461,20.991466283798218,|,58611.0,58611.0,58611.0,10584.0
30,20,0,1428,|,17363.451298952103,21.743712902069092,85.98941707611084,25.451448678970337,|,65444.0,65444.0,65444.0,11425.0
30,20,12,1495,|,18458.796530485153,22.873615980148315,87.13864994049072,25.76240634918213,|,73991.0,73991.0,73991.0,12285.0
30,20,33,1324,|,15516.69494009018,18.572601556777954,81.16040110588074,20.6747407913208,|,59997.0,59997.0,59997.0,11010.0
30,20,31,1459,|,16427.382834672928,19.830212831497192,80.95961785316467,23.555087566375732,|,57247.0,57247.0,57247.0,11390.0
30,20,21,6196,|,74711.94841313362,75.32291150093079,122.22267389297485,156.47598886489868,|,57552.0,57552.0,57552.0,15242.0
30,20,23,1399,|,16235.401939868927,18.795318126678467,80.1747658252716,21.824202299118042,|,57777.0,57777.0,57777.0,10698.0
30,20,15,1957,|,21198.363745450974,23.090431928634644,84.3195412158966,31.41762948036194,|,61864.0,61864.0,61864.0,11908.0
30,20,26,1429,|,16219.612554073334,20.52357530593872,x,23.99629020690918,|,65201.0,65201.0,x,10707.0
30,20,20,3520,|,56850.05744767189,54.0480580329895,x,88.44405484199524,|,77148.0,77148.0,x,13427.0
30,20,30,1229,|,13207.449461698532,16.545449018478394,x,19.007479667663574,|,56610.0,56610.0,x,10693.0
30,20,48,1681,|,20534.59655237198,20.75960946083069,x,27.29484510421753,|,62801.0,62801.0,x,11858.0
30,20,32,1672,|,26085.641120672226,27.110602617263794,x,34.01939058303833,|,81047.0,81047.0,x,12143.0
30,20,16,1230,|,12991.870881080627,17.30243158340454,x,19.683634757995605,|,57451.0,57451.0,x,10955.0
30,20,18,2784,|,42208.62110328674,39.52731466293335,x,55.0346622467041,|,74456.0,74456.0,x,11654.0
30,20,29,15000,|,317835.1880722046,369.9758315086365,x,934.9716711044312,|,64494.0,64494.0,x,24048.0
30,20,22,1881,|,22899.906454324722,24.72229504585266,x,31.794085025787354,|,69494.0,69494.0,x,11973.0
30,20,46,1173,|,11343.045509576797,16.36992073059082,x,18.58575940132141,|,53498.0,53498.0,x,10592.0
30,20,47,2233,|,27577.326998472214,27.88378667831421,x,37.75665068626404,|,62712.0,62712.0,x,11772.0
30,20,49,1497,|,15688.79853463173,18.91011667251587,x,21.79841113090515,|,54869.0,54869.0,x,10621.0
30,20,8,1320,|,14313.548745155334,18.254879236221313,x,20.880055904388428,|,57513.0,57513.0,x,11698.0
30,20,43,1316,|,13883.255111455917,17.864179849624634,x,20.27082896232605,|,54028.0,54028.0,x,10816.0
30,20,35,1479,|,15342.359516859055,19.11797070503235,x,22.0840322971344,|,58750.0,58750.0,x,10620.0
30,20,41,15000,|,291034.1495769024,343.5880606174469,x,1007.0630338191986,|,60936.0,60936.0,x,23911.0
30,20,14,13277,|,368172.7821793556,419.8868818283081,x,930.3459992408752,|,122486.0,122486.0,x,23304.0
30,20,17,1525,|,18347.05873322487,22.01666283607483,x,25.177247762680054,|,63140.0,63140.0,x,11310.0
30,20,27,4638,|,92158.52173519135,101.09050178527832,x,139.71124505996704,|,83821.0,83821.0,x,14667.0
30,20,11,1653,|,18579.245525360107,21.266912937164307,x,24.8631534576416,|,63278.0,63278.0,x,11788.0
30,20,7,1391,|,16722.586707115173,19.68732523918152,x,22.54173970222473,|,63344.0,63344.0,x,11377.0
30,20,6,15000,|,303668.91207933426,346.1529359817505,x,920.3229887485504,|,59380.0,59380.0,x,23913.0
30,20,3,1238,|,12628.791728258133,17.468650341033936,x,19.85259485244751,|,59464.0,59464.0,x,10985.0
30,20,4,1461,|,18375.060916662216,21.11872887611389,x,24.225226879119873,|,61202.0,61202.0,x,11545.0
30,20,45,1282,|,13629.653064727783,16.624810934066772,x,19.26275610923767,|,51500.0,51500.0,x,10664.0
30,20,34,8751,|,672791.169416666,762.6766839027405,x,920.9150900840759,|,324999.0,324999.0,x,17905.0
30,20,2,1349,|,15020.708997964859,18.518355131149292,x,21.28788995742798,|,61498.0,61498.0,x,10830.0
30,20,13,1252,|,12958.023890972137,16.763303518295288,x,19.222740411758423,|,52573.0,52573.0,x,10981.0
30,20,25,1292,|,13252.073820590973,16.6296284198761,x,19.146444082260132,|,53269.0,53269.0,x,10752.0
30,20,24,1187,|,12392.853041410446,16.59265422821045,x,18.998214960098267,|,56268.0,56268.0,x,10520.0
30,20,5,1140,|,10882.269466876984,15.638220071792603,x,17.521516799926758,|,49212.0,49212.0,x,10327.0
30,20,36,15000,|,220258.685025692,193.65661597251892,x,838.3166332244873,|,71476.0,71476.0,x,24692.0
30,20,19,1349,|,16783.975562095642,18.557440996170044,x,21.34022808074951,|,54485.0,54485.0,x,10923.0
30,20,42,1524,|,15644.116207122803,19.603472471237183,x,22.667523860931396,|,56311.0,56311.0,x,10788.0
30,20,9,1348,|,14323.09464430809,17.44128727912903,x,20.075833320617676,|,53603.0,53603.0,x,10850.0
30,20,38,1331,|,15978.287120342255,20.787550449371338,x,23.52213478088379,|,58661.0,58661.0,x,11561.0
30,20,28,1295,|,13455.490684270859,17.745044708251953,x,20.234607219696045,|,54900.0,54900.0,x,10505.0
30,20,50,1272,|,13150.292689561844,17.153136253356934,x,19.66084122657776,|,53311.0,53311.0,x,10175.0
30,20,57,1150,|,9928.668329238892,13.266118288040161,x,15.316616773605347,|,42013.0,42013.0,x,10074.0
30,20,58,1485,|,18910.066704511642,22.968130588531494,x,26.05520462989807,|,68718.0,68718.0,x,11398.0
30,20,51,1317,|,13891.260373592377,18.468578577041626,x,21.131184339523315,|,58306.0,58306.0,x,11351.0
30,20,1,3314,|,46451.15158057213,44.30767369270325,x,63.81452441215515,|,68520.0,68520.0,x,12922.0
30,20,56,1251,|,12342.812086582184,15.513986349105835,x,17.824389934539795,|,45872.0,45872.0,x,10162.0
30,20,52,1315,|,14482.322652816772,18.013588905334473,x,20.728684425354004,|,56949.0,56949.0,x,11298.0
30,20,53,1508,|,16787.472460269928,20.07692861557007,x,23.125162601470947,|,56717.0,56717.0,x,11084.0
30,20,54,1323,|,14533.245869159698,17.46708869934082,x,20.06933307647705,|,53540.0,53540.0,x,10579.0
30,20,39,1155,|,10811.937582015991,14.228573322296143,x,15.911371946334839,|,41429.0,41429.0,x,9929.0
30,20,40,1262,|,12425.74068903923,16.208916187286377,x,18.579960584640503,|,48389.0,48389.0,x,10550.0
30,20,55,1307,|,15241.431930541992,18.320717811584473,x,20.57958436012268,|,57139.0,57139.0,x,10220.0
30,20,10,10869,|,228048.67093777657,250.48673677444458,x,534.3954310417175,|,80067.0,80067.0,x,20435.0
30,20,59,11369,|,117684.33196210861,123.98916888237,x,433.3096296787262,|,58464.0,58464.0,x,20503.0
