20,50,3,2526,|,22974.50989317894,20.43464422225952,66.23636484146118,26.843443155288696,|,48920.0,48920.0,48920.0,14338.0
20,50,47,2789,|,26648.270470142365,25.110356092453003,70.60482811927795,32.57165050506592,|,51812.0,51812.0,51812.0,14965.0
20,50,10,2125,|,18341.891697883606,18.68805742263794,61.30647659301758,20.592194080352783,|,43797.0,43797.0,43797.0,15051.0
20,50,11,2340,|,21193.62008047104,20.406696796417236,64.51664352416992,22.35544180870056,|,46898.0,46898.0,46898.0,15884.0
20,50,21,2670,|,25997.156321525574,25.23236322402954,71.24067640304565,31.752592086791992,|,51175.0,51175.0,51175.0,14084.0
20,50,18,2904,|,30552.2803709507,29.151756286621094,78.13335871696472,36.352866649627686,|,68673.0,68673.0,68673.0,16745.0
20,50,32,2392,|,21415.92547416687,20.247053146362305,x,24.168213605880737,|,58881.0,58881.0,x,16851.0
20,50,12,2195,|,19136.151022434235,17.9762442111969,x,20.93097424507141,|,43044.0,43044.0,x,14328.0
20,50,46,2061,|,17505.169166088104,17.918959140777588,x,20.856826782226562,|,43990.0,43990.0,x,14441.0
20,50,43,2505,|,24327.29300713539,21.566524982452393,x,27.90560030937195,|,50441.0,50441.0,x,15189.0
20,50,5,2001,|,15624.986090898514,15.827677488327026,x,18.441105842590332,|,38991.0,38991.0,x,14208.0
20,50,0,2863,|,28098.19573378563,26.145532846450806,x,33.5630316734314,|,53156.0,53156.0,x,16124.0
20,50,4,2283,|,19223.323525190353,20.25042700767517,x,22.370793342590332,|,51638.0,51638.0,x,15177.0
20,50,37,15000,|,226922.10107827187,269.95777773857117,x,492.0774657726288,|,57064.0,57064.0,x,27428.0
20,50,8,2595,|,24529.3840072155,23.776013612747192,x,30.617594957351685,|,50376.0,50376.0,x,13821.0
20,50,17,2709,|,23818.75008249283,19.841418027877808,x,26.84434723854065,|,46289.0,46289.0,x,15866.0
20,50,49,2668,|,23443.03467297554,21.526840209960938,x,28.46079134941101,|,55136.0,55136.0,x,16912.0
20,50,28,2754,|,27123.51149892807,24.352757692337036,x,30.143022298812866,|,52276.0,52276.0,x,16245.0
20,50,22,2373,|,22173.805193662643,19.674319744110107,x,23.147140741348267,|,41616.0,41616.0,x,14823.0
20,50,30,2321,|,19380.72763323784,17.375880241394043,x,20.497478008270264,|,44500.0,44500.0,x,14675.0
