30,10,0,649,|,3134.744857788086,7.344858884811401,34.119476079940796,8.32416319847107,|,26069.0,26069.0,26069.0,5362.0
30,10,13,853,|,5875.186502456665,10.43589186668396,48.39339256286621,11.646924495697021,|,34944.0,34944.0,34944.0,6294.0
30,10,45,828,|,4606.856850385666,9.45297360420227,41.197107553482056,10.627782344818115,|,29935.0,29935.0,29935.0,5856.0
30,10,26,773,|,4675.930469274521,8.683074712753296,42.59105062484741,9.760549783706665,|,29646.0,29646.0,29646.0,5848.0
30,10,1,1004,|,7559.52973818779,12.973695278167725,54.046923875808716,14.684564590454102,|,42864.0,42864.0,42864.0,6170.0
30,10,8,626,|,3259.6675884723663,7.254271030426025,35.90750741958618,8.12959909439087,|,26619.0,26619.0,26619.0,5535.0
30,10,44,885,|,4981.686833143234,9.40159821510315,41.68766641616821,10.62195634841919,|,29879.0,29879.0,29879.0,5880.0
30,10,10,716,|,4063.8999016284943,7.921497344970703,39.47065758705139,9.198458909988403,|,25381.0,25381.0,25381.0,5689.0
30,10,2,693,|,4095.7202031612396,9.0393705368042,40.85708451271057,9.76077127456665,|,33249.0,33249.0,33249.0,5921.0
30,10,39,15000,|,155868.61968421936,197.42309546470642,151.23999285697937,1189.183302640915,|,41572.0,41572.0,41572.0,19812.0
30,10,27,708,|,4082.6562700271606,8.257298231124878,x,9.31860089302063,|,28866.0,28866.0,x,5510.0
30,10,15,676,|,3882.869777202606,8.38271427154541,x,9.208150386810303,|,29713.0,29713.0,x,5765.0
30,10,18,650,|,3839.338124513626,8.359508275985718,x,9.6664137840271,|,32348.0,32348.0,x,5802.0
30,10,43,658,|,3699.3129827976227,7.529103517532349,x,8.68359637260437,|,27147.0,27147.0,x,5572.0
30,10,32,812,|,4785.311301708221,9.400954723358154,x,10.484663486480713,|,31415.0,31415.0,x,5823.0
30,10,25,733,|,4531.216500282288,9.139039278030396,x,10.161118268966675,|,33379.0,33379.0,x,5663.0
30,10,16,15000,|,212270.7434747219,209.48138332366943,x,1130.638403892517,|,38743.0,38743.0,x,20037.0
30,10,7,709,|,4175.074276685715,8.901305198669434,x,9.705647706985474,|,30374.0,30374.0,x,6046.0
30,10,31,752,|,4536.184215068817,9.192714214324951,x,10.238488912582397,|,32010.0,32010.0,x,5625.0
30,10,46,15000,|,345787.88792681694,584.2401633262634,x,1136.316243171692,|,37734.0,37734.0,x,19412.0
30,10,21,15000,|,162115.42501592636,192.8970432281494,x,737.7316093444824,|,44292.0,44292.0,x,19967.0
30,10,30,786,|,5473.143065214157,10.424053430557251,x,11.30723524093628,|,35196.0,35196.0,x,5863.0
30,10,6,753,|,4777.815908908844,9.09131932258606,x,10.130362749099731,|,31132.0,31132.0,x,5950.0
30,10,23,1965,|,15242.181560277939,20.291836261749268,x,27.79660654067993,|,41184.0,41184.0,x,7172.0
30,10,3,798,|,5143.329661130905,9.58854627609253,x,10.544050931930542,|,30802.0,30802.0,x,5489.0
30,10,12,863,|,5530.488217353821,9.835133790969849,x,11.09547233581543,|,32737.0,32737.0,x,6267.0
30,10,14,635,|,3506.8820354938507,7.563938617706299,x,8.381843328475952,|,26823.0,26823.0,x,5347.0
30,10,34,680,|,4115.83039522171,8.44582223892212,x,9.631298065185547,|,30160.0,30160.0,x,5926.0
30,10,9,660,|,3503.592673063278,7.561913251876831,x,8.41577959060669,|,27931.0,27931.0,x,5501.0
30,10,40,853,|,4799.428271055222,9.850588321685791,x,11.05306363105774,|,31458.0,31458.0,x,5833.0
30,10,48,740,|,4247.145932674408,8.444350242614746,x,9.511958837509155,|,29400.0,29400.0,x,5792.0
30,10,24,809,|,4860.214146614075,9.549732446670532,x,10.71293306350708,|,32043.0,32043.0,x,5978.0
30,10,41,697,|,4020.115726709366,8.248174905776978,x,9.197015523910522,|,28047.0,28047.0,x,5478.0
30,10,37,15000,|,394221.1783361435,385.75485467910767,x,924.2745501995087,|,70977.0,70977.0,x,21181.0
30,10,35,741,|,4213.412461280823,8.722126960754395,x,10.140623092651367,|,29038.0,29038.0,x,5802.0
30,10,36,667,|,3512.5541183948517,7.125752925872803,x,8.333765983581543,|,23515.0,23515.0,x,5386.0
30,10,20,810,|,4652.917313337326,8.983339071273804,x,10.256373405456543,|,30688.0,30688.0,x,5584.0
30,10,33,752,|,4513.084891319275,9.274938344955444,x,10.215262413024902,|,34649.0,34649.0,x,5849.0
30,10,47,669,|,3684.0030612945557,7.924212694168091,x,9.049010038375854,|,26913.0,26913.0,x,5374.0
30,10,22,15000,|,240864.32301545143,368.87536787986755,x,962.0573348999023,|,39401.0,39401.0,x,19612.0
30,10,5,1797,|,15168.878400325775,19.32623267173767,x,25.979061365127563,|,35749.0,35749.0,x,6813.0
30,10,17,835,|,4908.972142696381,9.61376428604126,x,10.973087549209595,|,33135.0,33135.0,x,6129.0
30,10,42,785,|,4940.6312618255615,9.612338781356812,x,10.735468626022339,|,32218.0,32218.0,x,5865.0
30,10,58,743,|,3944.1931846141815,8.081132888793945,x,8.993679523468018,|,26005.0,26005.0,x,5844.0
30,10,19,723,|,4048.762285709381,8.738534688949585,x,9.467923879623413,|,28909.0,28909.0,x,5812.0
