20,10,55,600,|,1339.8181202411652,3.465780735015869,x,4.000372886657715,|,12069.0,12069.0,x,3356.0
20,10,53,751,|,1681.443614244461,4.1399922370910645,x,4.568424463272095,|,11948.0,11948.0,x,3541.0
20,10,56,525,|,1111.622559785843,3.355792999267578,x,3.6797163486480713,|,11139.0,11139.0,x,3394.0
20,10,51,547,|,1235.319842338562,3.5884859561920166,x,4.111686944961548,|,13563.0,13563.0,x,3680.0
20,10,57,479,|,935.3798191547394,2.933053493499756,x,3.3838675022125244,|,12428.0,12428.0,x,3347.0
20,10,50,623,|,1461.7490117549896,4.000931024551392,x,4.393182277679443,|,14108.0,14108.0,x,3551.0
20,10,37,681,|,1505.6007690429688,3.9641125202178955,x,4.6073899269104,|,15678.0,15678.0,x,3750.0
20,10,58,5535,|,28075.490188598633,45.03918766975403,x,68.09338927268982,|,22021.0,22021.0,x,8416.0
20,10,59,576,|,1135.2842981815338,3.2091104984283447,x,3.705470323562622,|,12269.0,12269.0,x,3489.0
20,10,8,568,|,1229.4870641231537,3.3189268112182617,x,3.8280320167541504,|,12441.0,12441.0,x,3192.0
20,10,54,573,|,1252.0744891166687,3.4583914279937744,x,3.869135618209839,|,12381.0,12381.0,x,3574.0
20,10,22,572,|,1272.5410552024841,3.535273313522339,x,4.091539621353149,|,13031.0,13031.0,x,3568.0
